afterHoursDistance,afterHoursDrivingDuration,afterHoursEnd,afterHoursStart,afterHoursStopDuration,averageSpeed,distance,drivingDuration,engineHours,idlingDuration,isSeatBeltOff,maximumSpeed,nextTripStart,speedRange1,speedRange1Duration,speedRange2,speedRange2Duration,speedRange3,speedRange3Duration,start,stop,stopDuration,stopPoint,workDistance,workDrivingDuration,workStopDuration,device,driver,version,id
1.6677926,00:03:56.193000,True,True,09:31:53,25.420115,1.6677926,00:03:56.193000,6258960.0,00:00:05,False,63,2025-11-10 07:28:38.443000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-09 21:24:10.807000+00:00,2025-11-09 21:28:07+00:00,10:00:31.443000,"{'x': -3.7931954860687256, 'y': 37.77480697631836}",0.0,00:00:00,00:28:38.443000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003216308,b1DA9F35
0.0,00:00:00,False,False,00:00:00,19.321457,5.7135534,00:17:44.557000,6260400.0,00:12:55,False,52,2025-11-10 08:26:26.467000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 07:28:38.443000+00:00,2025-11-10 07:46:23+00:00,00:40:03.467000,"{'x': -3.789544105529785, 'y': 37.77570724487305}",5.7135534,00:17:44.557000,00:40:03.467000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003222058,b1DAFE28
0.0,00:00:00,False,False,00:00:00,16.153088,0.9670899,00:03:35.533000,6260760.0,00:00:02,False,46,2025-11-10 08:32:30.296000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 08:26:26.467000+00:00,2025-11-10 08:30:02+00:00,00:02:28.296000,"{'x': -3.789548397064209, 'y': 37.77568817138672}",0.9670899,00:03:35.533000,00:02:28.296000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003223f96,b1DB0DD2
0.0,00:00:00,False,False,00:00:00,8.745805,0.572617,00:03:55.704000,6261120.0,00:02:01,False,37,2025-11-10 09:09:58.535000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 08:32:30.296000+00:00,2025-11-10 08:36:26+00:00,00:33:32.535000,"{'x': -3.7931392192840576, 'y': 37.774681091308594}",0.572617,00:03:55.704000,00:33:32.535000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000322dfcb,b1DB5E18
0.0,00:00:00,False,False,00:00:00,67.96142,107.19904,01:34:38.465000,6266880.0,00:06:54,False,142,2025-11-10 11:24:27.789000+00:00,18,00:17:14.069000,8,00:02:31.556999,0,00:00:00,2025-11-10 09:09:58.535000+00:00,2025-11-10 10:44:37+00:00,00:39:50.789000,"{'x': -3.6249783039093018, 'y': 37.19077682495117}",107.19904,01:34:38.465000,00:39:50.789000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000324bccd,b1DC4D36
0.0,00:00:00,False,False,00:00:00,24.07,8.385794,00:20:54.211000,6267960.0,00:06:03,False,76,2025-11-10 12:06:44+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 11:24:27.789000+00:00,2025-11-10 11:45:22+00:00,00:21:22,"{'x': -3.606586456298828, 'y': 37.170082092285156}",8.385794,00:20:54.211000,00:21:22,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032536a4,b1DC8A4A
0.0,00:00:00,False,False,00:00:00,9.924181,1.7339749,00:10:29,6269040.0,00:20:31,False,52,2025-11-10 12:50:30+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 12:06:44+00:00,2025-11-10 12:17:13+00:00,00:33:17,"{'x': -3.614859104156494, 'y': 37.17938232421875}",1.7339749,00:10:29,00:33:17,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000325c5d2,b1DCD213
0.0,00:00:00,False,False,00:24:43.266000,76.29667,87.80475,01:09:03,6274440.0,00:00:12,False,151,2025-11-10 16:24:43.266000+00:00,16,00:12:15.650000,24,00:08:24.441000,4,00:00:21.918000,2025-11-10 12:50:30+00:00,2025-11-10 13:59:33+00:00,02:25:10.266000,"{'x': -3.7444279193878174, 'y': 37.75065994262695}",87.80475,01:09:03,02:00:27,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032825cc,b1DE02D7
6.509477,00:13:36.734000,True,True,00:04:57.717000,28.692472,6.509477,00:13:36.734000,6275160.0,00:00:01,False,79,2025-11-10 16:43:17.717000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 16:24:43.266000+00:00,2025-11-10 16:38:20+00:00,00:04:57.717000,"{'x': -3.793189525604248, 'y': 37.77486038208008}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003284230,b1DE1111
1.030199,00:03:47.283000,True,True,00:20:45.538000,16.317616,1.030199,00:03:47.283000,6275520.0,00:00:03,False,44,2025-11-10 17:07:50.538000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 16:43:17.717000+00:00,2025-11-10 16:47:05+00:00,00:20:45.538000,"{'x': -3.8013360500335693, 'y': 37.77852249145508}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003286154,b1DE20AE
1.6848321,00:09:21.462000,True,True,00:05:28.499000,10.80286,1.6848321,00:09:21.462000,6275880.0,00:00:03,False,48,2025-11-10 17:22:40.499000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 17:07:50.538000+00:00,2025-11-10 17:17:12+00:00,00:05:28.499000,"{'x': -3.7931571006774902, 'y': 37.774662017822266}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000328733d,b1DE29AA
6.2639112,00:15:20.501000,True,True,02:32:56.689000,24.497616,6.2639112,00:15:20.501000,6276960.0,00:00:01,False,76,2025-11-10 20:10:57.689000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 17:22:40.499000+00:00,2025-11-10 17:38:01+00:00,02:32:56.689000,"{'x': -3.744358777999878, 'y': 37.750648498535156}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000328b504,b1DE4AAC
6.517683,00:11:54.311000,True,True,10:37:08,32.84796,6.517683,00:11:54.311000,6277680.0,00:00:07,False,72,2025-11-11 07:10:50.204000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-10 20:10:57.689000+00:00,2025-11-10 20:22:52+00:00,10:47:58.204000,"{'x': -3.7931110858917236, 'y': 37.774688720703125}",0.0,00:00:00,00:10:50.203999,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000328e8eb,b1DE64B6
0.0,00:00:00,False,False,00:00:00,62.0356,40.87105,00:39:31.796000,6280200.0,00:01:40,False,114,2025-11-11 08:35:53.425000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 07:10:50.204000+00:00,2025-11-11 07:50:22+00:00,00:45:31.425000,"{'x': -4.053704738616943, 'y': 38.03794860839844}",40.87105,00:39:31.796000,00:45:31.425000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003297161,b1DEA91C
0.0,00:00:00,False,False,00:00:00,74.03188,72.9538,00:59:07.575000,6283800.0,00:09:05,False,122,2025-11-11 09:44:06+00:00,2,00:00:48,0,00:00:00,0,00:00:00,2025-11-11 08:35:53.425000+00:00,2025-11-11 09:35:01+00:00,00:09:05,"{'x': -3.7937028408050537, 'y': 37.779449462890625}",72.9538,00:59:07.575000,00:09:05,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000329dfa9,b1DEE061
0.0,00:00:00,False,False,00:00:00,16.256596,1.1831189,00:04:22,6284520.0,00:00:14,False,46,2025-11-11 10:48:42.531000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 09:44:06+00:00,2025-11-11 09:48:28+00:00,01:00:14.531000,"{'x': -3.7994751930236816, 'y': 37.77781295776367}",1.1831189,00:04:22,01:00:14.531000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032a33d5,b1DF0A91
0.0,00:00:00,False,False,00:00:00,22.574064,4.22246,00:11:13.377000,6285240.0,00:00:00,False,55,2025-11-11 12:37:49.622000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 10:48:42.531000+00:00,2025-11-11 10:59:55.908000+00:00,01:37:53.714000,"{'x': -3.7906811237335205, 'y': 37.793880462646484}",4.22246,00:11:13.377000,01:37:53.714000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032ab5b0,b1DF4BAD
0.0,00:00:00,False,False,00:00:00,13.623567,3.47544,00:15:18.378000,6285960.0,00:00:03,False,46,2025-11-11 13:08:17.644000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 12:37:49.622000+00:00,2025-11-11 12:53:08+00:00,00:15:09.644000,"{'x': -3.793095588684082, 'y': 37.774600982666016}",3.47544,00:15:18.378000,00:15:09.644000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032ae184,b1DF61AB
0.0,00:00:00,False,False,01:34:16,21.862099,6.7794123,00:18:36.356000,6287040.0,00:00:00,False,61,2025-11-11 17:34:16+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 13:08:17.644000+00:00,2025-11-11 13:26:54+00:00,04:07:22,"{'x': -3.744368076324463, 'y': 37.7506217956543}",6.7794123,00:18:36.356000,02:33:06,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032bd389,b1DFDB00
7.5481796,00:15:29,True,True,00:00:54.884000,29.250212,7.5481796,00:15:29,6287760.0,00:00:05,False,76,2025-11-11 17:50:39.884000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 17:34:16+00:00,2025-11-11 17:49:45+00:00,00:00:54.884000,"{'x': -3.798536777496338, 'y': 37.77899169921875}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032be506,b1DFE3C4
0.0048144697,00:00:08.116000,True,True,02:06:06.325000,2.135546,0.0048144697,00:00:08.116000,6287760.0,00:00:11,False,1,2025-11-11 19:56:54.325000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 17:50:39.884000+00:00,2025-11-11 17:50:48+00:00,02:06:06.325000,"{'x': -3.7985196113586426, 'y': 37.77895736694336}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032c0d44,b1DFF7F1
0.51303625,00:02:55.675000,True,True,00:05:58.137000,10.513337,0.51303625,00:02:55.675000,6288120.0,00:00:03,False,39,2025-11-11 20:05:48.137000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 19:56:54.325000+00:00,2025-11-11 19:59:50+00:00,00:05:58.137000,"{'x': -3.801206350326538, 'y': 37.778648376464844}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032c0dad,b1DFF826
1.666906,00:05:19.863000,True,True,01:22:35.348000,18.760725,1.666906,00:05:19.863000,6288480.0,00:00:48,False,44,2025-11-11 21:33:43.348000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 20:05:48.137000+00:00,2025-11-11 20:11:08+00:00,01:22:35.348000,"{'x': -3.7931952476501465, 'y': 37.77459716796875}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000032c13d9,b1DFFB43
6.298501,00:12:47.991000,True,True,09:13:28.661000,29.524569,6.298501,00:12:47.991000,6289200.0,00:00:00,False,81,2025-11-12 07:16:06.283000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-11 21:33:43.348000+00:00,2025-11-11 21:46:31.339000+00:00,09:29:34.944000,"{'x': -3.7443912029266357, 'y': 37.7505989074707}",0.0,00:00:00,00:16:06.283000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003324f80,b1E31B65
0.0,00:00:00,False,False,00:00:00,81.10609,84.6819,01:02:38.717000,6293160.0,00:04:28,False,122,2025-11-12 08:23:33.980000+00:00,10,00:05:08.565999,0,00:00:00,0,00:00:00,2025-11-12 07:16:06.283000+00:00,2025-11-12 08:18:45+00:00,00:04:48.980000,"{'x': -3.6155872344970703, 'y': 37.19845962524414}",84.6819,01:02:38.717000,00:04:48.980000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000332532d,b1E31D3E
0.0,00:00:00,False,False,00:00:00,16.444319,0.6030497,00:02:12.020000,6293880.0,00:07:27,False,33,2025-11-12 09:40:42.229000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 08:23:33.980000+00:00,2025-11-12 08:25:46+00:00,01:14:56.229000,"{'x': -3.6162033081054688, 'y': 37.19797897338867}",0.6030497,00:02:12.020000,01:14:56.229000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000332546b,b1E31DDE
0.0,00:00:00,False,False,00:00:00,65.99022,21.185995,00:19:15.771000,6294960.0,00:00:01,False,114,2025-11-12 10:03:53.778000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 09:40:42.229000+00:00,2025-11-12 09:59:58+00:00,00:03:55.778000,"{'x': -3.619286298751831, 'y': 37.34395980834961}",21.185995,00:19:15.771000,00:03:55.778000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000033255f5,b1E31EA4
0.0,00:00:00,False,False,00:00:00,10.216727,0.03468579,00:00:12.222000,6294960.0,00:00:01,False,16,2025-11-12 10:07:57.668000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 10:03:53.778000+00:00,2025-11-12 10:04:06+00:00,00:03:51.668000,"{'x': -3.6191608905792236, 'y': 37.34425354003906}",0.03468579,00:00:12.222000,00:03:51.668000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003325656,b1E31ED5
0.0,00:00:00,False,False,00:00:00,77.27509,70.92851,00:55:04.333000,6298261.978,00:00:00,False,125,2025-11-12 11:08:07.151000+00:00,5,00:02:43.392000,0,00:00:00,0,00:00:00,2025-11-12 10:07:57.668000+00:00,2025-11-12 11:03:02.001000+00:00,00:05:05.150000,"{'x': -3.785306453704834, 'y': 37.77564239501953}",70.92851,00:55:04.333000,00:05:05.150000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000033259a1,b1E3207C
0.0,00:00:00,False,False,00:00:00,0.46370095,0.039941654,00:05:10.092000,6298560.0,00:00:00,False,0,2025-11-12 13:16:15.762000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 11:08:07.151000+00:00,2025-11-12 11:13:17.243000+00:00,02:02:58.519000,"{'x': -3.7852604389190674, 'y': 37.77566909790039}",0.039941654,00:05:10.092000,02:02:58.519000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000332ccf9,b1E35A56
0.0,00:00:00,False,False,00:00:00,0.48508123,0.03068314,00:03:47.713000,6298560.0,00:00:00,False,0,2025-11-12 13:36:24.959000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 13:16:15.762000+00:00,2025-11-12 13:20:03.475000+00:00,00:16:21.484000,"{'x': -3.7851924896240234, 'y': 37.775665283203125}",0.03068314,00:03:47.713000,00:16:21.484000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000033312eb,b1E37D66
0.0,00:00:00,False,False,05:14:12.129000,23.950558,7.6245337,00:19:06.041000,6299640.0,00:00:04,False,81,2025-11-12 21:14:12.129000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 13:36:24.959000+00:00,2025-11-12 13:55:31+00:00,07:18:41.129000,"{'x': -3.7443888187408447, 'y': 37.75064468383789}",7.6245337,00:19:06.041000,02:04:29,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000336a080,b1E54551
6.777592,00:10:47.871000,True,True,00:03:45.233000,37.660786,6.777592,00:10:47.871000,6300360.0,00:00:04,False,74,2025-11-12 21:28:45.233000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 21:14:12.129000+00:00,2025-11-12 21:25:00+00:00,00:03:45.233000,"{'x': -3.7918455600738525, 'y': 37.77867889404297}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000336a21c,b1E54620
0.4919474,00:03:32.767000,True,True,00:03:31,8.3237095,0.4919474,00:03:32.767000,6300783.767,00:03:31,False,31,2025-11-12 21:35:49+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 21:28:45.233000+00:00,2025-11-12 21:32:18+00:00,00:03:31,"{'x': -3.7915964126586914, 'y': 37.77808380126953}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000336a275,b1E5464D
0.104417354,00:00:32,True,True,00:01:56.062000,11.746952,0.104417354,00:00:32,6300720.0,00:00:03,False,22,2025-11-12 21:38:17.062000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 21:35:49+00:00,2025-11-12 21:36:21+00:00,00:01:56.062000,"{'x': -3.7919321060180664, 'y': 37.77865982055664}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000336a294,b1E5465D
0.9509414,00:02:39.938000,True,True,01:30:49.822000,21.404476,0.9509414,00:02:39.938000,6301440.0,00:09:49,False,46,2025-11-12 23:11:46.822000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 21:38:17.062000+00:00,2025-11-12 21:40:57+00:00,01:30:49.822000,"{'x': -3.7970151901245117, 'y': 37.77663040161133}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000336a701,b1E54896
6.994415,00:11:11.178000,True,True,07:37:02,37.51597,6.994415,00:11:11.178000,6302160.0,00:00:02,False,83,2025-11-13 07:39:56.033000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-12 23:11:46.822000+00:00,2025-11-12 23:22:58+00:00,08:16:58.033000,"{'x': -3.7443735599517822, 'y': 37.75062561035156}",0.0,00:00:00,00:39:56.033000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000337cd1d,b1E5DC0C
0.0,00:00:00,False,False,00:00:00,43.02117,10.86673,00:15:09.325000,6303240.0,00:00:00,False,88,2025-11-13 08:17:52.870000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 07:39:56.033000+00:00,2025-11-13 07:55:05.358000+00:00,00:22:47.512000,"{'x': -3.7917745113372803, 'y': 37.793827056884766}",10.86673,00:15:09.325000,00:22:47.512000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000338ebe3,b1E66BBD
0.0,00:00:00,False,False,00:00:00,14.419247,3.05976,00:12:43.919000,6303600.0,00:00:00,False,55,2025-11-13 08:52:30.743000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 08:17:52.870000+00:00,2025-11-13 08:30:36.789000+00:00,00:21:53.954000,"{'x': -3.791912078857422, 'y': 37.77427673339844}",3.05976,00:12:43.919000,00:21:53.954000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000339cd18,b1E6DC8D
0.0,00:00:00,False,False,00:00:00,8.039828,0.79562366,00:05:56.257000,6303960.0,00:00:04,False,26,2025-11-13 12:12:22+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 08:52:30.743000+00:00,2025-11-13 08:58:27+00:00,03:13:55,"{'x': -3.7931759357452393, 'y': 37.77471160888672}",0.79562366,00:05:56.257000,03:13:55,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000033d50ec,b1E89F9B
0.0,00:00:00,False,False,00:00:00,56.26884,41.935917,00:44:43,6306840.0,00:00:01,False,107,2025-11-13 15:43:23.694000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 12:12:22+00:00,2025-11-13 12:57:05+00:00,02:46:18.694000,"{'x': -4.05382776260376, 'y': 38.038028717041016}",41.935917,00:44:43,02:46:18.694000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000340b4b5,b1EA52BD
0.0,00:00:00,False,False,00:00:00,16.80407,2.629398,00:09:23.306000,6307200.0,00:00:22,False,79,2025-11-13 15:53:49.487000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 15:43:23.694000+00:00,2025-11-13 15:52:47+00:00,00:01:02.487000,"{'x': -4.052412509918213, 'y': 38.02946090698242}",2.629398,00:09:23.306000,00:01:02.487000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000340cf73,b1EA6024
69.90753,00:46:34,True,False,00:55:14.518000,91.58537,80.50642,00:52:44.513000,6310440.0,00:00:02,False,131,2025-11-13 17:41:48.518000+00:00,14,00:10:49.984000,1,00:00:02.250000,0,00:00:00,2025-11-13 15:53:49.487000+00:00,2025-11-13 16:46:34+00:00,00:55:14.518000,"{'x': -3.744364023208618, 'y': 37.75062942504883}",10.598884,00:06:10.513000,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000341d75e,b1EAE463
7.3399196,00:13:21.482000,True,True,02:08:37.048000,32.968563,7.3399196,00:13:21.482000,6311160.0,00:00:03,False,81,2025-11-13 20:03:47.048000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 17:41:48.518000+00:00,2025-11-13 17:55:10+00:00,02:08:37.048000,"{'x': -3.7985012531280518, 'y': 37.77898025512695}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003421ed5,b1EB0835
1.625634,00:07:52.952000,True,True,00:50:19.782000,12.373945,1.625634,00:07:52.952000,6311520.0,00:00:04,False,37,2025-11-13 21:01:59.782000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 20:03:47.048000+00:00,2025-11-13 20:11:40+00:00,00:50:19.782000,"{'x': -3.7931487560272217, 'y': 37.77484893798828}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000034224a3,b1EB0B20
0.3625722,00:01:47.218000,True,True,00:08:19,12.173888,0.3625722,00:01:47.218000,6312126.218,00:08:19,False,41,2025-11-13 21:12:06+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 21:01:59.782000+00:00,2025-11-13 21:03:47+00:00,00:08:19,"{'x': -3.7895872592926025, 'y': 37.77348709106445}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003422531,b1EB0B68
5.238432,00:20:20,True,True,00:25:57.335000,15.457668,5.238432,00:20:20,6313320.0,00:00:05,False,52,2025-11-13 21:58:23.335000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 21:12:06+00:00,2025-11-13 21:32:26+00:00,00:25:57.335000,"{'x': -3.794114351272583, 'y': 37.77751541137695}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000034228d6,b1EB0D3C
0.043247487,00:00:30.665000,True,True,00:07:05,5.077155,0.043247487,00:00:30.665000,6313775.665,00:07:05,False,0,2025-11-13 22:05:59+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 21:58:23.335000+00:00,2025-11-13 21:58:54+00:00,00:07:05,"{'x': -3.7942616939544678, 'y': 37.777137756347656}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003422a2d,b1EB0DE9
2.4641318,00:08:33,True,True,00:19:21,17.292152,2.4641318,00:08:33,6315449.665,00:19:21,False,39,2025-11-13 22:33:53+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 22:05:59+00:00,2025-11-13 22:14:32+00:00,00:19:21,"{'x': -3.7858831882476807, 'y': 37.7734375}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003422c45,b1EB0EFA
2.1081032e-05,00:00:01.034000,True,True,02:23:46.063000,0.07339624,2.1081032e-05,00:00:01.034000,6315120.0,00:00:00,False,1,2025-11-14 00:57:40.097000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-13 22:33:53+00:00,2025-11-13 22:33:54.034000+00:00,02:23:46.063000,"{'x': -3.7858119010925293, 'y': 37.773433685302734}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003423062,b1EB110D
7.170491,00:10:11.903000,True,True,05:52:08,42.186047,7.170491,00:10:11.903000,6315840.0,00:00:02,False,83,2025-11-14 10:45:14.044000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-14 00:57:40.097000+00:00,2025-11-14 01:07:52+00:00,09:37:22.044000,"{'x': -3.7443645000457764, 'y': 37.75062561035156}",0.0,00:00:00,03:45:14.044000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000346d4d3,b1ED64C9
0.0,00:00:00,False,False,00:00:00,26.447987,6.7218733,00:15:14.956000,6316920.0,00:00:05,False,79,2025-11-14 11:19:11.046000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-14 10:45:14.044000+00:00,2025-11-14 11:00:29+00:00,00:18:42.046000,"{'x': -3.7929062843322754, 'y': 37.777374267578125}",6.7218733,00:15:14.956000,00:18:42.046000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000347615e,b1EDAB46
0.0,00:00:00,False,False,00:00:00,13.8817625,4.796743,00:20:43.954000,6318000.0,00:00:08,False,53,2025-11-14 12:14:02.569000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-14 11:19:11.046000+00:00,2025-11-14 11:39:55+00:00,00:34:07.569000,"{'x': -3.793126106262207, 'y': 37.77460861206055}",4.796743,00:20:43.954000,00:34:07.569000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000003482b96,b1EE10AC
0.0,00:00:00,False,False,00:00:00,9.675737,0.6650215,00:04:07.431000,6319142.431,00:14:55,False,24,2025-11-14 12:33:05+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-14 12:14:02.569000+00:00,2025-11-14 12:18:10+00:00,00:14:55,"{'x': -3.788421630859375, 'y': 37.770469665527344}",0.6650215,00:04:07.431000,00:14:55,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000034879a8,b1EE37D5
0.0,00:00:00,False,False,00:00:00,4.1259413,0.16962203,00:02:28,6320227.431,00:15:37,False,22,2025-11-14 12:51:10+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-14 12:33:05+00:00,2025-11-14 12:35:33+00:00,00:15:37,"{'x': -3.7877440452575684, 'y': 37.769474029541016}",0.16962203,00:02:28,00:15:37,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000348c55a,b1EE5DC6
0.0,00:00:00,False,False,00:00:00,3.4075575,0.053952992,00:00:57,6320550.431,00:04:26,False,4,2025-11-14 12:56:33+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-11-14 12:51:10+00:00,2025-11-14 12:52:07+00:00,00:04:26,"{'x': -3.7874832153320312, 'y': 37.76917266845703}",0.053952992,00:00:57,00:04:26,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000348dccc,b1EE6987
